Timestamp,Makine_Calisma,Insan_Toplam_Calisma,Tespit_Edilen_Insan_Sayisi,Insan_Kirma,Insan_Tasima,Insan_Kirma_Tespit,Insan_Tasima_Tespit,108_Durumu,106_Durumu,Insan_Durumu
252,False,False,0.0,False,False,False,True,-1,1,-1
253,False,False,0.0,False,False,False,True,-1,1,-1
254,False,False,0.0,False,False,False,True,-1,1,-1
255,False,False,0.0,False,False,False,True,-1,1,-1
256,False,False,0.0,False,False,False,True,-1,1,-1
257,False,False,0.0,False,False,False,True,-1,1,-1
258,False,False,0.0,False,False,False,True,-1,1,-1
259,False,False,1.0,False,False,False,True,-1,1,-1
260,False,False,1.0,False,False,False,True,-1,1,-1
261,False,False,1.0,False,False,False,True,-1,1,-1
262,False,False,1.0,False,False,False,True,-1,1,-1
263,False,False,1.0,False,False,False,True,-1,1,-1
264,False,False,1.0,False,False,False,True,-1,1,-1
265,False,False,1.0,False,False,False,True,-1,1,-1
266,False,False,1.0,False,False,False,True,-1,1,-1
267,False,False,1.0,False,False,False,True,-1,1,-1
268,False,False,1.0,False,False,False,True,-1,1,-1
269,False,False,1.0,False,False,False,True,-1,1,-1
270,False,False,1.0,False,False,False,True,-1,1,-1
271,False,False,1.0,False,False,False,True,-1,1,-1
272,False,False,1.0,False,False,False,True,-1,1,-1
273,False,False,1.0,False,False,False,True,-1,1,-1
274,False,False,1.0,False,False,False,True,-1,1,-1
275,False,False,1.0,False,False,False,True,-1,1,-1
276,False,False,1.0,False,False,False,True,-1,1,-1
277,False,False,1.0,False,False,False,True,-1,1,-1
278,False,False,1.0,False,False,False,True,-1,1,-1
279,False,False,1.0,False,False,False,True,-1,1,-1
280,False,False,1.0,False,False,False,True,-1,1,-1
281,False,False,1.0,False,False,False,True,-1,1,-1
282,False,False,1.0,False,False,False,True,-1,1,-1
283,False,False,1.0,False,False,False,True,-1,1,-1
284,False,False,1.0,False,False,False,True,-1,1,-1
285,False,False,1.0,False,False,False,True,-1,1,-1
286,False,False,1.0,False,False,False,True,-1,1,-1
287,False,False,1.0,False,False,False,True,-1,1,-1
288,False,False,1.0,False,False,False,True,-1,1,-1
289,False,False,1.0,False,False,False,True,-1,1,-1
290,False,False,1.0,False,False,False,True,-1,1,-1
291,False,False,1.0,False,False,False,True,-1,1,-1
292,False,False,1.0,False,False,False,True,-1,1,-1
293,False,False,1.0,False,False,False,True,-1,1,-1
294,False,False,1.0,False,False,False,True,-1,1,-1
295,False,False,1.0,False,False,False,True,-1,1,-1
296,False,False,1.0,False,False,False,True,-1,1,-1
297,False,False,1.0,False,False,False,True,-1,1,-1
298,False,False,1.0,False,False,False,True,-1,1,-1
299,False,False,1.0,False,False,False,True,-1,1,-1
300,False,False,1.0,False,False,False,True,-1,1,-1
301,False,False,1.0,False,False,False,True,-1,1,-1
302,False,False,1.0,False,False,False,True,-1,1,-1
303,False,False,1.0,False,False,False,True,-1,1,-1
304,False,False,1.0,False,False,False,True,-1,1,-1
305,False,False,1.0,False,False,False,True,-1,1,-1
306,False,False,1.0,False,False,False,True,-1,1,-1
307,False,False,1.0,False,False,False,True,-1,1,-1
308,False,False,1.0,False,False,False,True,-1,1,-1
309,False,False,1.0,False,False,False,True,-1,1,-1
310,False,False,1.0,False,False,False,True,-1,1,-1
311,False,False,1.0,False,False,False,True,-1,1,-1
312,False,False,1.0,False,False,False,True,-1,1,-1
313,False,False,1.0,False,False,False,True,-1,1,-1
314,False,False,1.0,False,False,False,True,-1,1,-1
315,False,False,1.0,False,False,False,True,-1,1,-1
316,False,False,1.0,False,False,False,True,-1,1,-1
317,False,False,1.0,False,False,False,True,-1,1,-1
318,False,False,2.0,False,False,True,True,0,1,0
319,False,False,2.0,False,False,True,True,0,1,0
320,False,False,2.0,False,False,True,True,0,1,0
321,False,False,2.0,False,False,True,True,0,1,0
322,False,False,1.0,False,False,True,False,0,-1,0
323,False,False,1.0,False,False,True,False,0,-1,0
324,False,False,1.0,False,False,True,False,0,-1,0
325,False,True,1.0,True,False,True,False,1,-1,1
326,False,True,1.0,True,False,True,False,1,-1,1
327,False,True,1.0,True,False,True,False,1,-1,1
328,False,True,1.0,True,False,True,False,1,-1,1
329,False,True,1.0,True,False,True,False,1,-1,1
330,True,True,1.0,True,False,True,False,1,-1,1
331,True,True,1.0,True,False,True,False,1,-1,1
332,True,True,1.0,True,False,True,False,1,-1,1
333,True,True,1.0,True,False,True,False,1,-1,1
334,True,True,1.0,True,False,True,False,1,-1,1
335,True,True,1.0,True,False,True,False,1,-1,1
336,True,True,1.0,True,False,True,False,1,-1,1
337,True,True,1.0,True,False,True,False,1,-1,1
338,True,True,1.0,True,False,True,False,1,-1,1
339,True,True,1.0,True,False,True,False,1,-1,1
340,True,True,1.0,True,False,True,False,1,-1,1
341,True,True,1.0,True,False,True,False,1,-1,1
342,True,True,1.0,True,False,True,False,1,-1,1
343,True,True,1.0,True,False,True,False,1,-1,1
344,True,True,1.0,True,False,True,False,1,-1,1
345,True,True,1.0,True,False,True,False,1,-1,1
346,True,True,1.0,True,False,True,False,1,-1,1
347,True,True,1.0,True,False,True,False,1,-1,1
348,True,True,1.0,True,False,True,False,1,-1,1
349,True,True,1.0,True,False,True,False,1,-1,1
350,True,True,1.0,True,False,True,False,1,-1,1
351,True,True,1.0,True,False,True,False,1,-1,1
352,True,True,1.0,True,False,True,False,1,-1,1
353,True,True,1.0,True,False,True,False,1,-1,1
354,True,True,1.0,True,False,True,False,1,-1,1
355,True,True,1.0,True,False,True,False,1,-1,1
356,True,True,1.0,True,False,True,False,1,-1,1
357,True,True,1.0,True,False,True,False,1,-1,1
358,True,True,1.0,True,False,True,False,1,-1,1
359,True,True,1.0,True,False,True,False,1,-1,1
360,True,True,1.0,True,False,True,False,1,-1,1
361,True,True,1.0,True,False,True,False,1,-1,1
362,True,True,1.0,True,False,True,False,1,-1,1
363,True,True,1.0,True,False,True,False,1,-1,1
364,True,True,1.0,True,False,True,False,1,-1,1
365,True,True,1.0,True,False,True,False,1,-1,1
366,True,True,1.0,True,False,True,False,1,-1,1
367,True,True,1.0,True,False,True,False,1,-1,1
368,True,True,2.0,True,False,True,True,1,1,2
369,True,True,1.0,True,False,True,False,1,-1,1
370,True,True,1.0,True,False,True,True,1,1,2
371,True,True,1.0,True,False,True,True,1,1,2
372,True,True,1.0,True,False,True,True,1,1,2
373,True,True,2.0,True,False,True,True,1,1,2
374,True,True,2.0,True,False,True,True,1,1,2
375,True,True,2.0,True,False,True,True,1,1,2
376,True,True,1.0,True,False,True,True,1,1,2
377,True,True,1.0,True,False,True,True,1,1,2
378,True,True,1.0,True,False,True,True,1,1,2
379,True,True,1.0,True,False,True,True,1,1,2
380,True,True,1.0,True,False,True,True,1,1,2
381,True,True,1.0,True,False,True,True,1,1,2
382,True,True,1.0,True,False,True,True,1,1,2
383,True,True,1.0,True,False,True,True,1,1,2
384,True,True,1.0,True,False,True,True,1,1,2
385,True,True,1.0,True,False,True,True,1,1,2
386,True,True,2.0,True,False,True,True,1,1,2
387,True,True,2.0,True,False,True,True,1,1,2
388,True,True,3.0,True,False,True,True,1,1,2
389,True,True,2.0,True,False,True,True,1,1,2
390,True,True,1.0,True,False,True,True,1,1,2
391,True,True,1.0,True,False,True,True,1,1,2
392,True,True,1.0,True,False,True,True,1,1,2
393,True,True,1.0,True,False,True,True,1,1,2
394,True,True,1.0,True,False,True,True,1,1,2
395,True,True,1.0,True,False,True,True,1,1,2
396,True,True,2.0,True,False,True,True,1,1,2
397,True,True,4.0,True,False,True,True,1,1,2
398,True,True,2.0,True,False,True,True,1,1,2
399,True,True,1.0,True,False,True,True,1,1,2
400,True,True,2.0,True,False,True,True,1,1,2
401,True,True,2.0,True,False,True,True,1,1,2
402,True,True,2.0,True,False,True,True,1,1,2
403,True,True,2.0,True,False,True,True,1,1,2
404,True,True,2.0,True,False,True,True,1,1,2
405,True,True,2.0,True,False,True,True,1,1,2
406,True,True,2.0,True,False,True,True,1,1,2
407,True,True,2.0,True,False,True,True,1,1,2
408,True,True,2.0,True,False,True,True,1,1,2
409,True,True,2.0,True,True,True,True,1,1,2
410,True,True,2.0,True,True,True,True,1,1,2
411,True,True,2.0,True,True,True,True,1,1,2
412,True,True,2.0,True,False,True,True,1,1,2
413,True,True,2.0,True,False,True,True,1,1,2
414,True,True,2.0,True,False,True,True,1,1,2
415,True,True,2.0,True,False,True,True,1,1,2
416,True,True,2.0,True,False,True,True,1,1,2
417,True,True,2.0,True,False,True,True,1,1,2
418,True,True,2.0,True,False,True,True,1,1,2
419,True,True,2.0,True,False,True,True,1,1,2
420,True,True,2.0,True,False,True,True,1,1,2
421,True,True,2.0,True,False,True,True,1,1,2
422,True,True,2.0,True,False,True,True,1,1,2
423,True,True,2.0,True,False,True,True,1,1,2
424,True,True,2.0,True,False,True,True,1,1,2
425,True,True,2.0,True,False,True,True,1,1,2
426,True,True,2.0,True,False,True,True,1,1,2
427,True,True,2.0,True,False,True,True,1,1,2
428,True,True,2.0,True,False,True,True,1,1,2
429,True,True,2.0,True,False,True,True,1,1,2
430,True,True,2.0,True,False,True,True,1,1,2
431,True,True,2.0,True,False,True,True,1,1,2
432,True,True,2.0,True,False,True,True,1,1,2
433,True,True,2.0,True,False,True,True,1,1,2
434,True,True,1.0,True,False,True,True,1,1,2
435,True,True,2.0,True,False,True,True,1,1,2
436,True,True,2.0,True,False,True,True,1,1,2
437,True,True,2.0,True,False,True,True,1,1,2
438,True,True,2.0,True,False,True,True,1,1,2
439,True,True,2.0,True,True,True,True,1,1,2
440,True,True,2.0,True,False,True,True,1,1,2
441,True,True,2.0,True,True,True,True,1,1,2
442,True,True,2.0,True,True,True,True,1,1,2
443,True,True,2.0,True,True,True,True,1,1,2
444,True,True,2.0,True,True,True,True,1,1,2
445,True,True,2.0,True,True,True,True,1,1,2
446,True,True,2.0,True,True,True,True,1,1,2
447,True,True,2.0,True,True,True,True,1,1,2
448,True,True,2.0,True,True,True,True,1,1,2
449,True,True,2.0,True,True,True,True,1,1,2
450,True,True,2.0,True,True,True,True,1,1,2
451,True,True,2.0,True,True,True,True,1,1,2
452,True,True,2.0,True,True,True,True,1,1,2
453,True,True,2.0,True,True,True,True,1,1,2
454,True,True,2.0,True,True,True,True,1,1,2
455,True,True,2.0,True,True,True,True,1,1,2
456,True,True,2.0,True,True,True,True,1,1,2
457,True,True,2.0,True,True,True,True,1,1,2
458,True,True,2.0,True,True,True,True,1,1,2
459,True,True,2.0,True,True,True,True,1,1,2
460,True,True,2.0,True,True,True,True,1,1,2
461,True,True,2.0,True,True,True,True,1,1,2
462,True,True,2.0,True,True,True,True,1,1,2
463,True,True,2.0,True,True,True,True,1,1,2
464,True,True,2.0,True,True,True,True,1,1,2
465,True,True,2.0,True,True,True,True,1,1,2
466,True,True,2.0,True,True,True,True,1,1,2
467,True,True,2.0,True,True,True,True,1,1,2
468,True,True,2.0,True,True,True,True,1,1,2
469,True,True,2.0,True,True,True,True,1,1,2
470,True,True,2.0,True,True,True,True,1,1,2
471,True,True,2.0,True,True,True,True,1,1,2
472,True,True,2.0,True,True,True,True,1,1,2
473,True,True,2.0,True,True,True,True,1,1,2
474,True,True,2.0,True,True,True,True,1,1,2
475,True,True,2.0,True,True,True,True,1,1,2
476,True,True,2.0,True,True,True,True,1,1,2
477,True,True,2.0,True,True,True,True,1,1,2
478,True,True,2.0,True,True,True,True,1,1,2
479,True,True,2.0,True,True,True,True,1,1,2
480,True,True,2.0,True,True,True,True,1,1,2
481,True,True,2.0,True,True,True,True,1,1,2
482,True,True,2.0,True,True,True,True,1,1,2
483,True,True,2.0,True,True,True,True,1,1,2
484,True,True,2.0,True,True,True,True,1,1,2
485,True,True,2.0,True,True,True,True,1,1,2
486,True,True,2.0,True,True,True,True,1,1,2
487,True,True,2.0,True,True,True,True,1,1,2
488,True,True,2.0,True,True,True,True,1,1,2
489,True,True,2.0,True,True,True,True,1,1,2
490,True,True,2.0,True,True,True,True,1,1,2
491,True,True,2.0,True,True,True,True,1,1,2
492,True,True,2.0,True,True,True,True,1,1,2
493,True,True,2.0,True,True,True,True,1,1,2
494,True,True,2.0,True,True,True,True,1,1,2
495,True,True,2.0,True,True,True,True,1,1,2
496,True,True,2.0,True,True,True,True,1,1,2
497,True,True,2.0,True,True,True,True,1,1,2
498,True,True,2.0,True,True,True,True,1,1,2
499,True,True,2.0,True,True,True,True,1,1,2
500,True,True,2.0,True,True,True,True,1,1,2
501,True,True,2.0,True,True,True,True,1,1,2
502,True,True,2.0,True,True,True,True,1,1,2
503,True,True,2.0,True,True,True,True,1,1,2
504,True,True,2.0,True,True,True,True,1,1,2
505,True,True,2.0,True,True,True,True,1,1,2
506,True,True,2.0,True,True,True,True,1,1,2
507,True,True,2.0,True,True,True,True,1,1,2
508,True,True,2.0,True,True,True,True,1,1,2
509,True,True,2.0,True,True,True,True,1,1,2
510,True,True,2.0,True,True,True,True,1,1,2
511,True,True,2.0,True,True,True,True,1,1,2
512,True,True,2.0,True,True,True,True,1,1,2
513,True,True,2.0,True,True,True,True,1,1,2
514,True,True,2.0,True,True,True,True,1,1,2
515,True,True,2.0,True,True,True,True,1,1,2
516,True,True,2.0,True,True,True,True,1,1,2
517,True,True,2.0,True,True,True,True,1,1,2
518,True,True,2.0,True,True,True,True,1,1,2
519,True,True,2.0,True,True,True,True,1,1,2
520,True,True,2.0,True,True,True,True,1,1,2
521,True,True,2.0,True,True,True,True,1,1,2
522,True,True,2.0,True,True,True,True,1,1,2
523,True,True,2.0,True,True,True,True,1,1,2
524,True,True,2.0,True,True,True,True,1,1,2
525,True,True,2.0,True,True,True,True,1,1,2
526,True,True,2.0,True,True,True,True,1,1,2
527,True,True,2.0,True,True,True,True,1,1,2
528,True,True,2.0,True,True,True,True,1,1,2
529,True,True,2.0,True,True,True,True,1,1,2
530,True,True,2.0,True,True,True,True,1,1,2
531,True,True,2.0,True,True,True,True,1,1,2
532,True,True,2.0,True,True,True,True,1,1,2
533,True,True,2.0,True,True,True,True,1,1,2
534,True,True,2.0,True,True,True,True,1,1,2
535,True,True,2.0,True,True,True,True,1,1,2
536,True,True,2.0,True,True,True,True,1,1,2
537,True,True,2.0,True,True,True,True,1,1,2
538,True,True,2.0,True,True,True,True,1,1,2
539,True,True,2.0,True,False,True,True,1,1,2
540,True,True,2.0,True,False,True,True,1,1,2
541,True,True,2.0,True,False,True,True,1,1,2
542,True,True,2.0,True,False,True,True,1,1,2
543,True,True,2.0,True,False,True,True,1,1,2
544,True,True,2.0,True,False,True,True,1,1,2
545,True,True,2.0,True,False,True,True,1,1,2
546,True,True,2.0,True,False,True,True,1,1,2
547,True,True,2.0,True,False,True,True,1,1,2
548,True,True,2.0,True,False,True,True,1,1,2
