Timestamp,Cam Durumu,Cam Sayisi
280,True,1
281,True,1
282,True,1
283,True,1
284,True,1
285,True,1
286,True,1
287,True,1
288,True,1
289,True,1
290,True,1
291,True,1
292,True,1
293,True,1
294,True,1
295,True,1
296,True,1
297,True,1
298,True,1
299,True,1
300,True,1
301,True,1
302,True,1
303,True,1
304,True,1
305,True,1
306,True,1
307,True,1
308,True,1
309,True,1
310,True,1
311,True,1
312,True,1
313,True,1
314,True,1
315,True,1
316,True,1
317,True,1
318,True,1
319,True,1
320,True,1
321,True,1
322,True,1
323,True,1
324,True,1
325,True,1
326,True,1
327,True,1
328,True,1
329,True,1
330,True,1
331,True,1
332,True,1
333,True,1
334,True,1
335,True,1
336,True,1
337,True,1
338,True,1
339,True,1
340,True,1
341,True,1
342,True,1
343,True,1
344,True,1
345,True,1
346,True,1
347,True,1
348,True,1
349,True,1
350,True,1
351,True,1
352,True,1
353,True,1
354,True,1
355,True,1
356,True,1
357,True,1
358,True,1
359,True,1
360,True,1
361,True,1
362,True,1
363,True,1
364,True,1
365,True,1
366,True,1
367,True,1
368,True,1
369,True,1
370,True,1
371,True,1
372,True,1
373,True,1
374,True,1
375,True,1
376,True,1
377,True,1
378,True,1
379,True,1
380,True,1
381,True,1
382,True,1
383,True,1
384,True,1
385,True,1
386,True,1
387,True,1
388,True,1
389,True,1
390,True,1
391,True,1
392,True,1
393,True,1
394,True,1
395,True,1
396,True,1
397,True,1
398,True,1
399,True,1
400,True,1
401,True,1
402,True,1
403,True,1
404,True,1
405,True,1
406,True,1
407,True,1
408,True,1
409,True,1
410,True,1
411,True,1
412,True,1
413,True,1
414,True,1
415,True,1
416,True,1
417,True,1
418,True,1
419,True,1
420,True,1
421,True,1
422,True,1
423,True,1
424,True,1
425,True,1
426,True,1
427,True,1
428,True,1
429,True,1
430,True,1
431,True,1
432,True,1
433,True,1
434,True,1
435,True,1
436,True,1
437,True,1
438,True,1
439,True,1
440,True,1
441,True,1
442,True,1
443,True,1
444,True,1
445,True,1
446,True,1
447,True,1
448,True,1
449,True,1
450,True,1
451,True,1
452,True,1
453,True,1
454,True,1
455,True,1
456,True,1
457,True,1
458,True,1
459,True,1
460,True,1
461,True,1
462,True,1
463,True,1
464,True,1
465,True,1
466,True,1
467,True,1
468,True,1
469,True,1
470,True,1
471,True,1
472,True,1
473,True,1
474,True,1
475,True,1
476,True,1
477,True,1
478,True,1
479,True,1
480,True,1
481,True,1
482,True,1
483,True,1
484,True,1
485,True,1
486,True,1
487,True,1
488,True,1
489,True,1
490,True,1
491,True,1
492,True,1
493,True,1
494,True,1
495,True,1
496,True,1
497,True,1
498,True,1
499,True,1
500,True,1
501,True,1
502,True,1
503,True,1
504,True,1
505,True,1
506,True,1
507,True,1
508,True,1
509,True,1
510,True,1
511,True,1
512,True,1
513,True,1
514,True,1
515,True,1
516,True,1
517,True,1
518,True,1
519,True,1
520,True,0
521,True,0
522,True,0
523,True,0
524,True,0
525,True,0
526,True,0
527,True,0
528,True,0
529,True,0
530,True,1
531,True,1
532,True,1
533,True,1
534,True,1
535,True,1
536,True,1
537,True,1
538,True,1
539,True,1
540,True,1
541,True,1
542,True,1
543,True,1
544,True,1
545,True,1
546,True,1
547,True,1
548,True,1
549,True,1
550,True,1
551,True,1
552,True,1
553,True,1
554,True,1
555,True,1
556,True,1
557,True,1
558,True,1
559,True,1
560,True,1
561,True,1
562,True,1
563,True,1
564,True,1
565,True,1
566,True,1
567,True,1
568,True,1
569,True,1
570,True,1
571,True,1
572,True,1
573,True,1
574,True,1
575,True,1
576,True,1
577,True,1
578,True,1
579,True,1
580,True,1
581,True,1
582,True,1
583,True,1
584,True,1
585,True,1
586,True,1
587,True,1
588,True,1
589,True,1
590,True,1
591,True,1
592,True,1
593,True,1
594,True,1
595,True,1
596,True,1
597,True,1
598,True,1
599,True,1
600,True,1
601,True,1
602,True,1
603,True,1
604,True,1
605,True,1
606,True,1
607,True,1
608,True,1
609,True,1
610,True,1
611,True,1
612,True,1
613,True,1
614,True,1
615,True,1
616,True,1
617,True,1
618,True,1
619,True,1
620,True,1
621,True,1
622,True,1
623,True,1
624,True,1
625,True,1
626,True,1
627,True,1
628,True,1
629,True,1
630,True,1
631,True,1
632,True,1
633,True,1
634,True,1
635,True,1
636,True,1
637,True,1
638,True,1
639,True,1
640,True,1
641,True,1
642,True,1
643,True,1
644,True,1
645,True,1
646,True,1
647,True,1
648,True,1
649,True,1
650,True,1
651,True,1
652,True,1
653,True,1
654,True,1
655,True,1
656,True,1
657,True,1
658,True,1
659,True,1
660,True,1
661,True,1
662,True,1
663,True,1
664,True,1
665,True,1
666,True,1
667,True,1
668,True,1
669,True,1
670,True,1
671,True,1
672,True,1
673,True,1
674,True,1
675,True,1
676,True,1
677,True,1
678,True,1
679,True,1
680,True,1
681,True,1
682,True,1
683,True,1
684,True,1
685,True,1
686,True,1
687,True,1
688,True,1
689,True,1
690,True,1
691,True,1
692,True,1
693,True,1
694,True,1
695,True,1
696,True,1
697,True,1
698,True,1
699,True,1
700,True,1
701,True,1
702,True,1
703,True,1
704,True,1
705,True,1
706,True,1
707,True,1
708,True,1
709,True,1
710,True,1
711,True,1
712,True,1
713,True,1
714,True,1
715,True,1
716,True,1
717,True,1
718,True,1
719,True,1
720,True,1
721,True,1
722,True,1
723,True,1
724,True,1
725,True,1
726,True,1
727,True,1
728,True,1
729,True,1
730,True,1
731,True,1
732,True,1
733,True,1
734,True,1
735,True,1
736,True,1
737,True,1
738,True,1
739,True,1
740,True,1
741,True,1
742,True,1
743,True,1
744,True,1
745,True,1
746,True,1
747,True,1
748,True,1
749,True,1
750,True,1
751,True,1
752,True,1
753,True,1
754,True,1
755,True,1
756,True,1
757,True,1
758,True,1
759,True,1
760,True,1
761,True,1
762,True,1
763,True,1
764,True,1
765,True,1
766,True,1
767,True,1
768,True,1
769,True,1
770,True,1
771,True,1
772,True,1
773,True,1
774,True,1
775,True,1
776,True,1
777,True,1
778,True,1
779,True,1
780,True,1
781,True,1
782,True,1
783,True,1
784,True,1
785,True,1
786,True,1
787,True,1
788,True,1
789,True,1
790,True,1
791,True,1
792,True,1
793,True,1
794,True,1
795,True,1
796,True,1
797,True,1
798,True,1
799,True,1
800,True,1
801,True,1
802,True,1
803,True,1
804,True,1
805,True,1
806,True,1
807,True,1
808,True,1
809,True,1
810,True,1
811,True,1
812,True,1
813,True,1
814,True,1
815,True,1
816,True,1
817,True,1
818,True,1
819,True,1
820,True,1
821,True,1
822,True,1
823,True,1
824,True,1
825,True,1
826,True,1
827,True,1
828,True,1
829,True,1
830,True,1
831,True,1
832,True,1
833,True,1
834,True,1
835,True,1
836,True,1
837,True,1
838,True,1
839,True,1
840,True,1
841,True,1
842,True,0
843,True,0
844,True,0
845,True,0
846,True,0
847,True,0
848,True,0
849,True,0
850,True,1
851,True,1
852,True,1
853,True,1
854,True,1
855,True,1
856,True,1
857,True,0
858,True,1
859,True,1
860,True,1
861,True,1
862,True,1
863,True,1
864,True,0
865,True,1
866,True,0
867,True,0
868,True,0
869,True,0
870,True,0
871,True,0
872,True,0
873,True,0
874,True,0
875,True,0
876,True,0
877,True,0
878,True,0
879,True,0
880,True,0
881,True,0
882,True,0
883,True,0
884,True,0
885,True,0
886,True,0
887,True,0
888,True,0
889,True,0
890,True,0
891,True,0
892,True,0
893,True,0
894,True,0
895,True,0
896,True,0
897,True,0
898,True,0
899,True,0
900,True,0
901,True,0
902,True,0
903,True,0
904,True,0
905,True,0
906,True,0
907,True,0
908,True,0
909,True,0
910,True,0
911,True,0
912,True,0
913,True,0
914,True,0
915,True,0
916,True,0
917,True,0
918,True,0
919,True,0
920,True,0
921,True,0
922,True,0
923,True,0
924,True,0
925,True,0
926,True,0
927,True,0
928,True,0
929,True,0
930,True,0
931,True,0
932,True,0
933,True,0
934,True,0
935,True,0
936,True,0
937,True,0
938,True,0
939,True,0
940,True,0
941,True,0
942,True,0
943,True,0
944,True,0
945,True,0
946,True,0
947,True,0
948,True,0
949,True,0
950,True,0
951,True,0
952,True,0
953,True,0
954,True,0
955,True,0
956,True,0
957,True,0
958,True,0
959,True,0
960,True,0
961,True,0
962,True,0
963,True,0
964,True,0
965,True,0
966,True,0
967,True,0
968,True,0
969,True,1
970,True,0
971,True,0
972,True,0
973,True,0
974,True,0
975,True,0
976,True,0
977,True,0
978,True,0
979,True,0
980,True,0
981,True,0
982,True,0
983,True,0
984,True,0
985,True,0
986,True,0
987,True,0
988,True,0
989,True,0
990,True,0
991,True,0
992,True,0
993,True,0
994,True,0
995,True,0
996,True,0
997,True,0
998,True,0
999,True,0
1000,True,0
1001,True,0
1002,True,0
1003,True,0
1004,True,0
1005,True,0
1006,True,0
1007,True,0
1008,True,0
1009,True,0
1010,True,0
1011,True,0
1012,True,0
1013,True,0
1014,True,0
1015,True,0
1016,True,0
1017,True,0
1018,True,0
1019,True,0
1020,True,0
1021,True,0
1022,True,0
1023,True,0
1024,True,0
1025,True,0
1026,True,0
1027,True,0
1028,True,0
1029,True,0
1030,True,0
1031,True,0
1032,True,0
1033,True,0
1034,True,0
1035,True,0
1036,True,0
1037,True,0
1038,True,0
1039,True,0
1040,True,0
1041,True,0
1042,True,0
1043,True,0
1044,True,0
1045,True,0
1046,True,0
1047,True,0
1048,True,0
1049,True,0
1050,True,0
1051,True,0
1052,True,0
1053,True,0
1054,True,0
1055,False,0
1056,True,1
1057,True,1
1058,True,1
1059,True,1
1060,True,1
1061,True,1
1062,True,1
1063,True,1
1064,True,1
1065,True,1
1066,True,1
1067,True,1
1068,True,1
1069,True,1
1070,True,1
1071,True,1
1072,True,1
1073,True,1
1074,True,1
1075,True,1
1076,True,1
1077,True,1
1078,True,1
1079,True,1
1080,True,1
1081,True,1
1082,True,1
1083,True,1
1084,True,1
1085,True,1
1086,True,1
1087,True,1
1088,True,1
1089,True,1
1090,True,1
1091,True,1
1092,True,1
1093,True,1
1094,True,1
1095,True,1
1096,True,1
1097,True,1
1098,True,1
1099,True,1
1100,True,1
1101,True,1
1102,True,1
1103,True,1
1104,True,1
1105,True,1
1106,True,1
1107,True,1
1108,True,1
1109,True,1
1110,True,1
1111,True,1
1112,True,1
1113,True,1
1114,True,1
1115,True,1
1116,True,1
1117,True,1
1118,True,1
1119,True,1
1120,True,1
1121,True,1
1122,True,1
1123,True,1
1124,True,1
1125,True,1
1126,True,1
1127,True,1
1128,True,1
1129,True,1
1130,True,1
1131,True,1
1132,True,1
1133,True,1
1134,True,1
1135,True,1
1136,True,1
1137,True,1
1138,True,1
1139,True,1
1140,True,1
1141,True,1
1142,True,1
1143,True,1
1144,True,1
1145,True,1
1146,True,1
1147,True,1
1148,True,1
1149,True,1
1150,True,1
1151,True,1
1152,True,1
1153,True,1
1154,True,1
1155,True,1
1156,True,1
1157,True,1
1158,True,1
1159,True,1
1160,True,1
1161,True,1
1162,True,1
1163,True,1
1164,True,1
1165,True,1
1166,True,1
1167,True,1
1168,True,1
1169,True,1
1170,True,1
1171,True,1
1172,True,1
1173,True,1
1174,True,1
1175,True,1
1176,True,1
1177,True,1
1178,True,1
1179,True,1
1180,True,1
1181,True,1
1182,True,1
1183,True,1
1184,True,1
1185,True,1
1186,True,1
1187,True,1
1188,True,1
1189,True,1
1190,True,1
1191,True,1
1192,True,1
1193,True,1
1194,True,1
1195,True,1
1196,True,1
1197,True,1
1198,True,1
1199,True,1
1200,True,1
1201,True,1
1202,True,1
1203,True,1
1204,True,1
1205,True,1
1206,True,1
1207,True,1
1208,True,1
1209,True,1
1210,True,1
1211,True,1
1212,True,1
1213,True,1
1214,True,1
1215,True,1
1216,True,1
1217,True,1
1218,True,1
1219,True,1
1220,True,1
1221,True,1
1222,True,1
1223,True,1
1224,True,1
1225,True,1
1226,True,1
1227,True,1
1228,True,1
1229,True,1
1230,True,1
1231,True,1
1232,True,1
1233,True,1
1234,True,1
1235,True,1
1236,True,1
1237,True,1
1238,True,1
1239,True,1
1240,True,1
1241,True,1
1242,True,1
1243,True,1
1244,True,1
1245,True,1
1246,True,1
1247,True,1
1248,True,1
1249,True,1
1250,True,1
1251,True,1
1252,True,1
1253,True,1
1254,True,1
1255,True,1
1256,True,1
1257,True,1
1258,True,1
1259,True,1
1260,True,1
1261,True,1
1262,True,1
1263,True,1
1264,True,1
1265,True,1
1266,True,1
1267,True,1
1268,True,1
1269,True,1
1270,True,1
1271,True,1
1272,True,1
1273,True,1
1274,True,1
1275,True,1
1276,True,1
1277,True,1
1278,True,1
1279,True,1
1280,True,1
1281,True,1
1282,True,1
1283,True,1
1284,True,1
1285,True,1
1286,True,1
1287,True,1
1288,True,1
1289,True,1
1290,True,1
1291,True,1
1292,True,1
1293,True,1
1294,True,1
1295,True,1
1296,True,1
1297,True,1
1298,True,1
1299,True,1
1300,True,1
1301,True,1
1302,True,1
1303,True,1
1304,True,1
1305,True,1
1306,True,1
1307,True,1
1308,True,1
1309,True,1
1310,True,1
1311,True,1
1312,True,1
1313,True,1
1314,True,1
1315,True,1
1316,True,1
1317,True,1
1318,True,1
1319,True,1
1320,True,1
1321,True,1
1322,True,1
1323,True,1
1324,True,1
1325,True,1
1326,True,1
1327,True,1
1328,True,1
1329,True,1
1330,True,1
1331,True,1
1332,True,1
1333,True,1
1334,True,1
1335,True,1
1336,True,1
1337,True,1
1338,True,1
1339,True,1
1340,True,1
1341,True,1
1342,True,1
1343,True,1
1344,True,1
1345,True,1
1346,True,1
1347,True,1
1348,True,1
1349,True,1
1350,True,1
1351,True,1
1352,True,1
1353,True,1
1354,True,1
1355,True,1
1356,True,1
1357,True,1
1358,True,1
1359,True,1
1360,True,1
1361,True,1
1362,True,1
1363,True,1
1364,True,1
1365,True,1
1366,True,1
1367,True,1
1368,True,1
1369,True,1
1370,True,1
1371,True,1
1372,True,1
1373,True,1
1374,True,1
1375,True,1
1376,True,1
1377,True,1
1378,True,1
1379,True,1
1380,True,1
1381,True,0
1382,False,0
1383,False,0
1384,False,0
1385,False,0
1386,False,0
1387,False,0
1388,False,0
1389,False,0
1390,False,0
1391,False,0
1392,False,0
1393,False,0
1394,False,0
1395,False,0
1396,False,0
1397,False,0
1398,False,0
1399,False,0
1400,False,0
1401,False,0
1402,False,0
1403,False,0
1404,False,0
1405,False,0
1406,False,0
1407,False,0
1408,False,0
1409,False,0
1410,False,0
1411,False,0
1412,False,0
1413,False,0
1414,True,0
1415,True,0
1416,False,0
1417,False,0
1418,False,0
1419,False,0
1420,False,0
1421,False,0
1422,False,0
1423,False,0
1424,True,0
1425,True,0
1426,False,0
1427,True,0
1428,False,0
1429,False,0
1430,False,0
1431,True,0
1432,False,0
1433,False,0
1434,True,0
1435,True,0
1436,False,0
1437,False,0
1438,False,0
1439,False,0
1440,False,0
1441,True,0
1442,False,0
1443,False,0
1444,False,0
1445,False,0
1446,False,0
1447,False,0
1448,False,0
1449,False,0
1450,False,0
1451,False,0
1452,False,0
1453,False,0
1454,False,0
1455,False,0
1456,False,0
1457,False,0
1458,False,0
1459,False,0
1460,False,0
1461,False,0
1462,True,0
1463,True,0
1464,False,0
1465,False,0
1466,False,0
1467,False,0
1468,False,0
1469,False,0
1470,False,0
1471,False,0
1472,False,0
1473,False,0
1474,False,0
1475,False,0
1476,False,0
1477,True,0
1478,False,0
1479,False,0
1480,True,0
1481,True,0
1482,False,0
1483,False,0
1484,False,0
1485,True,0
1486,False,0
1487,False,0
1488,True,0
1489,False,0
1490,False,0
1491,False,0
1492,False,0
1493,True,0
1494,False,0
1495,False,0
1496,True,0
1497,True,0
1498,False,0
1499,False,0
1500,False,0
1501,False,0
1502,False,0
1503,False,0
1504,False,0
1505,False,0
1506,True,0
1507,True,0
1508,False,0
1509,False,0
1510,False,0
1511,True,0
1512,False,0
1513,False,0
1514,False,0
1515,True,0
1516,False,0
1517,False,0
1518,False,0
1519,False,0
1520,False,0
1521,False,0
1522,False,0
1523,False,0
1524,True,0
1525,False,0
1526,False,0
1527,False,0
1528,False,0
1529,False,0
1530,False,0
1531,False,0
1532,False,0
1533,False,0
1534,False,0
1535,False,0
1536,False,0
1537,False,0
1538,False,0
1539,True,0
1540,False,0
1541,False,0
1542,False,0
1543,False,0
1544,False,0
1545,True,0
1546,True,0
1547,True,0
1548,True,0
1549,True,0
1550,False,0
1551,False,0
1552,False,0
1553,True,0
1554,False,0
1555,False,0
1556,True,0
1557,True,0
1558,False,0
1559,False,0
1560,False,0
1561,False,0
1562,False,0
1563,False,0
1564,False,0
1565,False,0
1566,False,0
1567,False,0
1568,True,0
1569,True,0
1570,False,0
1571,False,0
1572,False,0
1573,False,0
1574,False,0
1575,False,0
1576,False,0
1577,False,0
1578,False,0
1579,False,0
1580,False,0
1581,False,0
1582,False,0
1583,False,0
1584,True,0
1585,True,0
1586,False,0
1587,False,0
1588,False,0
1589,False,0
1590,True,0
1591,False,0
1592,True,0
1593,False,0
1594,False,0
1595,False,0
1596,True,0
1597,True,0
1598,False,0
1599,True,0
1600,True,0
1601,True,0
1602,False,0
1603,False,0
1604,True,0
1605,True,0
1606,False,0
1607,False,0
1608,False,0
1609,True,0
1610,False,0
1611,True,0
1612,False,0
1613,False,0
1614,False,0
1615,False,0
1616,True,0
1617,True,0
1618,False,0
1619,False,0
1620,False,0
1621,False,0
1622,False,0
1623,True,0
1624,False,0
1625,False,0
1626,False,0
1627,True,0
1628,True,0
1629,True,0
1630,False,0
1631,False,0
1632,True,0
1633,False,0
1634,False,0
1635,False,0
1636,False,0
1637,False,0
1638,False,0
1639,False,0
1640,False,0
1641,False,0
1642,False,0
1643,True,0
1644,False,0
1645,False,0
1646,False,0
1647,False,0
1648,False,0
1649,False,0
1650,True,0
1651,True,0
1652,True,0
1653,True,0
1654,True,0
1655,True,0
1656,False,0
1657,False,0
1658,False,0
1659,False,0
1660,False,0
1661,False,0
1662,False,0
1663,False,0
1664,False,0
1665,True,0
1666,False,0
1667,False,0
1668,False,0
1669,False,0
1670,True,0
1671,False,0
1672,False,0
1673,False,0
1674,False,0
1675,False,0
1676,True,0
1677,True,0
1678,False,0
1679,False,0
1680,False,0
1681,False,0
1682,False,0
1683,False,0
1684,False,0
1685,False,0
1686,False,0
1687,False,0
1688,False,0
1689,False,0
1690,False,0
1691,True,0
1692,False,0
1693,False,0
1694,False,0
1695,False,0
1696,False,0
1697,False,0
1698,False,0
1699,False,0
1700,False,0
1701,False,0
1702,False,0
1703,False,0
1704,False,0
1705,False,0
1706,False,0
1707,False,0
1708,False,0
1709,False,0
1710,False,0
1711,False,0
1712,False,0
1713,False,0
1714,False,0
1715,False,0
1716,False,0
1717,False,0
1718,False,0
1719,False,0
1720,False,0
1721,False,0
1722,False,0
1723,False,0
1724,False,0
1725,False,0
1726,False,0
1727,False,0
1728,True,0
1729,False,0
1730,False,0
1731,False,0
1732,False,0
1733,False,0
1734,False,0
1735,False,0
1736,True,0
1737,False,0
1738,False,0
1739,False,0
1740,False,0
1741,False,0
1742,False,0
1743,False,0
1744,False,0
1745,True,0
1746,False,0
1747,True,0
1748,False,0
1749,False,0
1750,False,0
1751,True,0
1752,True,0
1753,True,0
1754,False,0
1755,False,0
1756,False,0
1757,False,0
1758,False,0
1759,True,0
1760,False,0
1761,True,0
1762,False,0
1763,True,0
1764,True,0
1765,False,0
1766,False,0
1767,False,0
1768,False,0
1769,False,0
1770,False,0
1771,False,0
1772,False,0
1773,True,0
1774,True,0
1775,False,0
1776,False,0
1777,False,0
1778,False,0
1779,True,0
1780,False,0
1781,False,0
1782,False,0
1783,False,0
1784,True,0
1785,True,0
1786,False,0
1787,False,0
1788,True,0
1789,True,0
1790,False,0
1791,False,0
1792,False,0
1793,True,0
1794,False,0
1795,False,0
1796,False,0
1797,False,0
1798,False,0
1799,False,0
1800,False,0
1801,False,0
1802,False,0
1803,False,0
1804,True,0
1805,True,0
1806,True,0
1807,True,0
1808,False,0
1809,False,0
1810,False,0
1811,True,0
1812,False,0
1813,False,0
1814,False,0
1815,False,0
1816,False,0
1817,False,0
1818,False,0
1819,False,0
1820,False,0
1821,True,0
1822,False,0
1823,False,0
1824,False,0
1825,False,0
1826,False,0
1827,False,0
1828,False,0
1829,True,0
1830,False,0
1831,False,0
1832,False,0
1833,False,0
1834,False,0
1835,True,0
1836,True,0
1837,True,0
1838,True,0
1839,True,0
1840,False,0
1841,False,0
1842,True,0
1843,True,0
1844,False,0
1845,False,0
1846,False,0
1847,False,0
1848,False,0
1849,False,0
1850,True,0
1851,False,0
1852,False,0
1853,False,0
1854,False,0
1855,False,0
1856,False,0
1857,False,0
1858,False,0
1859,False,0
1860,False,0
1861,True,0
1862,False,0
1863,False,0
1864,False,0
1865,False,0
1866,False,0
1867,False,0
1868,False,0
1869,True,0
1870,False,0
1871,False,0
1872,True,0
1873,False,0
1874,False,0
1875,False,0
1876,False,0
1877,False,0
1878,False,0
1879,True,0
1880,False,0
1881,False,0
1882,False,0
1883,False,0
1884,False,0
1885,False,0
1886,False,0
1887,False,0
1888,True,0
1889,False,0
1890,False,0
1891,False,0
1892,False,0
1893,False,0
1894,False,0
1895,False,0
1896,False,0
1897,True,0
1898,False,0
1899,True,0
1900,False,0
1901,False,0
1902,False,0
1903,False,0
1904,True,0
1905,True,0
1906,False,0
1907,False,0
1908,True,0
1909,True,0
1910,False,0
1911,False,0
1912,False,0
1913,True,0
1914,False,0
1915,False,0
1916,False,0
1917,False,0
1918,False,0
1919,True,0
1920,False,0
1921,True,0
1922,False,0
1923,True,0
1924,False,0
1925,False,0
1926,False,0
1927,True,0
1928,False,0
1929,False,0
1930,False,0
1931,True,0
1932,False,0
1933,True,0
1934,True,0
1935,True,0
1936,False,0
1937,False,0
1938,False,0
1939,False,0
1940,True,0
1941,True,0
1942,False,0
1943,False,0
1944,False,0
1945,False,0
1946,False,0
1947,True,0
1948,False,0
1949,False,0
1950,False,0
1951,False,0
1952,False,0
1953,False,0
1954,False,0
1955,True,0
1956,False,0
1957,False,0
1958,False,0
1959,True,0
1960,False,0
1961,False,0
1962,False,0
1963,False,0
1964,False,0
1965,False,0
1966,True,0
1967,True,0
1968,False,0
1969,False,0
1970,False,0
1971,False,0
1972,True,0
1973,False,0
1974,False,0
1975,False,0
1976,True,0
1977,False,0
1978,False,0
1979,True,0
1980,False,0
1981,False,0
1982,True,0
1983,True,0
1984,False,0
1985,False,0
1986,False,0
1987,False,0
1988,False,0
1989,False,0
1990,False,0
1991,False,0
1992,False,0
1993,True,0
1994,False,0
1995,True,0
1996,False,0
1997,False,0
1998,False,0
1999,False,0
2000,False,0
2001,True,0
2002,False,0
2003,True,0
2004,False,0
2005,False,0
2006,False,0
2007,False,0
2008,False,0
2009,True,0
2010,False,0
2011,False,0
2012,False,0
2013,False,0
2014,True,0
2015,False,0
2016,False,0
2017,False,0
2018,False,0
2019,False,0
2020,False,0
2021,False,0
2022,False,0
2023,True,0
2024,False,0
2025,True,0
2026,False,0
2027,True,0
2028,False,0
2029,False,0
2030,False,0
2031,False,0
2032,False,0
2033,False,0
2034,False,0
2035,False,0
2036,False,0
2037,False,0
2038,False,0
2039,True,0
2040,False,0
2041,False,0
2042,False,0
2043,False,0
2044,False,0
2045,False,0
2046,True,0
2047,True,0
2048,False,0
2049,False,0
2050,False,0
2051,False,0
2052,False,0
2053,True,0
2054,False,0
2055,True,0
2056,False,0
2057,False,0
2058,False,0
2059,False,0
2060,False,0
2061,False,0
2062,False,0
2063,False,0
2064,False,0
2065,False,0
2066,True,0
2067,True,0
2068,True,0
2069,True,0
2070,False,0
2071,False,0
2072,True,0
2073,True,0
2074,False,0
2075,False,0
2076,False,0
2077,False,0
2078,True,0
2079,True,0
2080,True,0
2081,True,0
2082,False,0
2083,False,0
2084,True,0
2085,False,0
2086,False,0
2087,False,0
2088,True,0
2089,True,0
2090,True,0
2091,True,0
2092,False,0
2093,True,0
2094,True,0
2095,True,1
2096,False,0
2097,True,0
2098,True,0
2099,True,1
2100,True,0
2101,True,0
2102,True,0
2103,True,0
2104,True,0
2105,True,0
2106,True,0
2107,True,0
2108,False,0
2109,False,0
2110,False,0
2111,True,0
2112,True,0
2113,True,0
2114,True,0
2115,True,0
2116,False,0
2117,False,0
2118,True,0
2119,True,0
2120,True,0
2121,True,0
2122,True,0
2123,True,0
2124,True,0
2125,True,0
2126,False,0
2127,True,0
2128,True,0
2129,True,0
2130,False,0
2131,True,0
2132,True,0
2133,True,0
2134,True,0
2135,True,0
2136,False,0
